NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
5999,인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202311,29,"13,000",803,8,-,-,1990,담방로 105,-,직거래,-,23.12.01
6000,인천광역시 남동구 만수동,1086-1,1086,1,이삭(1086-1),84.93,202311,29,"34,000",102,12,-,-,2000,담방서로17번길 21,-,직거래,-,23.11.30
6001,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202311,29,"11,400",105,8,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,23.12.11
6002,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202311,27,"29,400",105,21,-,-,2000,호구포로 924,-,중개거래,인천 남동구,24.01.05
6003,인천광역시 남동구 만수동,13,13,0,만수주공4단지,54.9,202311,27,"23,000",413,15,-,-,1987,백범로124번길 126,-,중개거래,인천 남동구 인천 부평구,23.12.18
6004,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202310,14,"31,300",109,18,-,-,2000,호구포로 924,-,중개거래,인천 남동구,23.12.29
6005,인천광역시 남동구 만수동,1042,1042,0,광명아파트,84.38,202311,27,"29,900",107,10,-,-,1991,담방로21번길 24,-,중개거래,인천 남동구,24.02.29
6006,인천광역시 남동구 만수동,966,966,0,삼환2단지,59.05,202311,25,"19,000",202,9,-,-,1990,소래로 677,-,중개거래,인천 남동구,23.12.27
6007,인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9854,202311,25,"32,950",103동,20,-,-,2020,구월로372번길 90,-,중개거래,인천 남동구,24.01.12
6008,인천광역시 남동구 만수동,1045,1045,0,한국,84.23,202311,25,"28,000",103,13,-,-,1992,담방로21번길 23,-,중개거래,인천 남동구,24.01.08
6009,인천광역시 남동구 만수동,1049,1049,0,담방마을,45.76,202311,25,"14,500",104,8,-,-,1994,매소홀로 1030,-,중개거래,인천 남동구,24.01.08
6010,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,46.42,202311,25,"24,700",127,17,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.01.22
6011,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202311,25,"33,300",112,14,-,-,2000,호구포로 924,-,중개거래,인천 남동구,23.12.29
6012,인천광역시 남동구 만수동,20,20,0,만수주공6단지,38.52,202311,25,"20,600",615,4,-,-,1986,만수로50번길 19,-,중개거래,인천 남동구,24.02.26
6013,인천광역시 남동구 만수동,1014,1014,0,남동아파트,60,202311,24,"21,900",104,14,-,-,1992,장승남로33번길 23,-,중개거래,인천 남동구,24.01.10
6014,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202311,24,"9,800",104,1,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,23.12.05
6015,인천광역시 남동구 만수동,1113,1113,0,주공11단지,39.41,202311,24,"11,500",1108,2,-,-,1997,만수서로105번길 40-18,-,중개거래,인천 남동구,24.03.05
6016,인천광역시 남동구 만수동,983-1,983,1,삼환1단지,50.26,202311,22,"18,200",101,14,-,-,1989,인주대로 857,-,중개거래,인천 남동구,23.12.27
6017,인천광역시 남동구 만수동,966,966,0,삼환2단지,50.26,202311,22,"13,300",204,14,-,-,1990,소래로 677,-,직거래,-,23.11.30
6018,인천광역시 남동구 만수동,5-305,5,305,삼부,62.64,202311,22,"17,300",바,4,-,-,1984,만수로 110,-,중개거래,인천 남동구,24.01.26
6019,인천광역시 남동구 만수동,1116-1,1116,1,향촌휴먼시아2단지,84.98,202311,21,"34,500",204,23,-,-,2012,만수서로 36,-,중개거래,인천 남동구,23.12.05
6020,인천광역시 남동구 만수동,17,17,0,만수주공5단지,41.3,202311,20,"15,000",503,2,-,-,1987,백범로124번길 127,-,직거래,-,23.11.28
6021,인천광역시 남동구 만수동,1045,1045,0,한국,84.23,202311,20,"29,000",103,16,-,-,1992,담방로21번길 23,-,중개거래,인천 남동구,24.04.05
6022,인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9526,202311,19,"33,000",103동,18,-,-,2020,구월로372번길 90,-,중개거래,인천 남동구,23.12.26
6023,인천광역시 남동구 만수동,983-1,983,1,삼환1단지,68.38,202311,19,"21,300",105,9,-,-,1995,인주대로 857,-,중개거래,인천 남동구,23.12.21
6024,인천광역시 남동구 만수동,5-326,5,326,대동(5-328),39.33,202311,18,"11,700",4,1,-,-,1987,만수로 86,-,중개거래,인천 남동구,23.11.29
6025,인천광역시 남동구 만수동,5-305,5,305,삼부,54.54,202311,18,"14,000",가,2,-,-,1984,만수로 98,-,중개거래,인천 남동구,23.11.21
6026,인천광역시 남동구 만수동,859-2,859,2,이성,54.87,202311,18,"14,500",-,1,-,-,1986,백범로226번길 10,-,직거래,-,24.02.28
6027,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,84.93,202311,17,"42,500",122,6,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.03.29
6028,인천광역시 남동구 만수동,5-426,5,426,신동아,84.91,202311,16,"24,200",7,6,-,-,1990,만수로111번길 38,-,중개거래,인천 남동구,23.11.24
6029,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,114.04,202311,16,"53,500",123,10,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.02.08
6030,인천광역시 남동구 만수동,1049,1049,0,담방마을,49.72,202311,15,"13,000",-,1,-,-,1994,매소홀로 1030,20231215,직거래,-,-
6031,인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202311,15,"13,000",801,15,-,-,1990,담방로 105,-,중개거래,인천 남동구,23.12.15
6032,인천광역시 남동구 만수동,5-287,5,287,한국공영,45.24,202311,15,"9,700",A,4,-,-,1983,만수로73번길 20-17,-,중개거래,인천 남동구,23.12.11
6033,인천광역시 남동구 만수동,1086-1,1086,1,이삭(1086-1),84.93,202311,15,"31,000",-,5,-,-,2000,담방서로17번길 21,-,직거래,-,-
6034,인천광역시 남동구 만수동,1043,1043,0,만수주공10단지,49.77,202311,15,"16,100",-,7,-,-,1994,장승남로 34,-,중개거래,인천 남동구,-
6035,인천광역시 남동구 만수동,1037,1037,0,현대,163.71,202311,15,"53,000",102,9,-,-,1993,장승남로 82,-,중개거래,-,24.04.03
6036,인천광역시 남동구 만수동,05-09,5,9,태화상가,56.34,202311,13,"13,100",-,9,-,-,1994,만수로75번길 21,-,중개거래,인천 남동구,23.12.08
6037,인천광역시 남동구 만수동,1043,1043,0,만수주공10단지,49.77,202311,12,"18,000",1002,12,-,-,1994,장승남로 34,-,중개거래,인천 남동구,23.12.28
6038,인천광역시 남동구 만수동,29,29,0,만수주공2단지,54.9,202311,11,"24,400",202,14,-,-,1987,백범로124번길 43,-,중개거래,인천 남동구,23.12.11
6039,인천광역시 남동구 만수동,1049,1049,0,담방마을,49.72,202311,11,"15,200",108,5,-,-,1994,매소홀로 1030,-,중개거래,인천 남동구,23.12.22
6040,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,59.71,202311,10,"32,000",-,23,-,-,2011,만수서로 55,-,중개거래,인천 남동구,-
6041,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,46.89,202311,9,"27,400",110,10,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.01.04
6042,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,46.89,202311,7,"23,900",128,9,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.01.30
6043,인천광역시 남동구 만수동,849,849,0,영풍(849),59.86,202311,6,"24,500",102,19,-,-,1998,호구포로888번길 40,-,중개거래,인천 남동구 인천 미추홀구,24.01.30
6044,인천광역시 남동구 만수동,20,20,0,만수주공6단지,38.52,202311,6,"20,000",621,4,-,-,1986,만수로50번길 19,-,직거래,-,23.11.09
6045,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202311,6,"11,300",106,10,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,23.11.29
6046,인천광역시 남동구 만수동,29,29,0,만수주공2단지,54.9,202311,4,"23,000",210,4,-,-,1987,백범로124번길 43,-,중개거래,인천 남동구,23.12.14
6047,인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202311,4,"10,900",802,1,-,-,1990,담방로 105,-,중개거래,인천 남동구,23.12.29
6048,인천광역시 남동구 만수동,1049,1049,0,담방마을,46.12,202311,4,"14,000",106,5,-,-,1994,매소홀로 1030,-,중개거래,인천 남동구,23.11.17
6049,인천광역시 남동구 만수동,13,13,0,만수주공4단지,75.51,202311,4,"34,500",418,7,-,-,1987,백범로124번길 126,-,중개거래,인천 남동구,23.11.08
6050,인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9769,202311,4,"37,500",102동,8,-,-,2020,구월로372번길 90,-,중개거래,인천 남동구,24.01.19
6051,인천광역시 남동구 만수동,983-1,983,1,삼환1단지,59.05,202311,2,"22,500",101,15,-,-,1989,인주대로 857,-,중개거래,인천 남동구,23.12.01
6052,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202311,2,"10,500",106,10,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,23.12.04
6053,인천광역시 남동구 만수동,904-18,904,18,동남,76.02,202311,2,"23,200",B,1,-,-,1984,백범로247번길 37,-,중개거래,인천 남동구,24.01.02
6054,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202311,2,"27,000",106,1,-,-,2000,호구포로 924,-,중개거래,인천 남동구,23.11.21
6055,인천광역시 남동구 만수동,5-318,5,318,아주(5-318),43.83,202311,1,"9,000",마,6,-,-,1988,만수로 97,-,중개거래,인천 남동구,24.01.16
6056,인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202311,1,"10,970",807,6,-,-,1990,담방로 105,-,중개거래,인천 남동구,23.11.10
6057,인천광역시 남동구 만수동,1014,1014,0,남동아파트,51.72,202310,31,"15,500",103,14,-,-,1992,장승남로33번길 23,-,중개거래,인천 남동구,23.11.13
6058,인천광역시 남동구 만수동,06-21,6,21,신한(6-21),57.41,202310,31,"17,400",2,2,-,-,1991,만수서로 97-14,-,중개거래,인천 남동구,23.12.21
6059,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202310,31,"30,000",113,20,-,-,2000,호구포로 924,-,중개거래,인천 남동구,24.01.29
6060,인천광역시 남동구 만수동,844-1,844,1,대성유니드별빛마을,84.3496,202310,31,"33,700",104,12,-,-,2006,서판로 30,-,중개거래,인천 남동구,23.12.22
6061,인천광역시 남동구 만수동,1043,1043,0,만수주공10단지,49.77,202310,31,"16,600",1002,7,-,-,1994,장승남로 34,-,중개거래,인천 남동구,23.12.07
6062,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,74.91,202310,30,"38,000",108,1,-,-,2011,만수서로 55,-,직거래,-,23.11.23
6063,인천광역시 남동구 만수동,13,13,0,만수주공4단지,54.9,202310,30,"20,000",420,6,-,-,1987,백범로124번길 126,-,중개거래,인천 남동구,23.11.30
6064,인천광역시 남동구 만수동,1113,1113,0,주공11단지,39.41,202310,30,"14,000",1108,17,-,-,1997,만수서로105번길 40-18,-,중개거래,인천 남동구,23.12.07
6065,인천광역시 남동구 만수동,1043,1043,0,만수주공10단지,49.77,202310,30,"16,800",1001,2,-,-,1994,장승남로 34,-,중개거래,인천 남동구,23.11.15
6066,인천광역시 남동구 만수동,966,966,0,삼환2단지,43.55,202310,30,"14,500",201,7,-,-,1990,소래로 677,-,중개거래,인천 남동구,23.11.24
6067,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202310,29,"10,000",104,5,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,23.11.30
6068,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,59.76,202310,29,"32,800",132,14,-,-,2011,만수서로 55,-,중개거래,인천 남동구,23.12.15
6069,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,59.71,202310,28,"32,800",129,10,-,-,2011,만수서로 55,-,중개거래,인천 남동구,24.01.17
6070,인천광역시 남동구 만수동,1123,1123,0,하우스토리만수,59.9769,202310,28,"35,000",106동,16,-,-,2020,구월로372번길 90,-,중개거래,인천 남동구,23.12.20
6071,인천광역시 남동구 만수동,1049,1049,0,담방마을,49.72,202310,28,"17,000",101,11,-,-,1994,매소홀로 1030,-,중개거래,인천 남동구,24.01.19
6072,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202310,28,"11,000",104,7,-,-,1992,담방로21번길 61,-,중개거래,인천 남동구,24.02.20
6073,인천광역시 남동구 만수동,1042,1042,0,광명아파트,84.38,202310,27,"27,300",105,9,-,-,1991,담방로21번길 24,-,중개거래,인천 남동구,23.12.08
6074,인천광역시 남동구 만수동,1018,1018,0,대동,84.55,202310,26,"29,650",103,16,-,-,1992,장승남로33번길 21,-,중개거래,인천 남동구,23.12.28
6075,인천광역시 남동구 만수동,1045,1045,0,한국,84.69,202310,26,"26,700",101,4,-,-,1992,담방로21번길 23,-,중개거래,인천 남동구,23.12.08
6076,인천광역시 남동구 만수동,1042,1042,0,광명아파트,74.68,202310,26,"27,300",102,7,-,-,1991,담방로21번길 24,-,중개거래,인천 남동구,24.01.10
6077,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202310,26,"33,400",108,23,-,-,2000,호구포로 924,-,중개거래,인천 남동구,23.12.06
6078,인천광역시 남동구 만수동,13,13,0,만수주공4단지,67.28,202310,26,"28,000",419,15,-,-,1987,백범로124번길 126,-,중개거래,인천 남동구,23.10.26
6079,인천광역시 남동구 만수동,05-06,5,6,성신(5-373외),49.2,202310,25,"12,500",5,3,-,-,1988,만수로75번길 71-8,-,직거래,-,23.11.27
6080,인천광역시 남동구 만수동,13,13,0,만수주공4단지,54.9,202310,25,"23,000",420,5,-,-,1987,백범로124번길 126,-,중개거래,인천 남동구,23.12.07
6081,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,59.71,202310,25,"37,500",113,5,-,-,2011,만수서로 55,-,중개거래,인천 남동구,23.11.23
6082,인천광역시 남동구 만수동,966,966,0,삼환2단지,50.26,202310,25,"17,700",205,2,-,-,1990,소래로 677,-,중개거래,인천 남동구,23.11.02
6083,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,46.89,202310,25,"24,000",110,2,-,-,2011,만수서로 55,-,중개거래,인천 남동구,23.11.29
6084,인천광역시 남동구 만수동,1114,1114,0,벽산,59.805,202310,25,"25,000",117,12,-,-,2000,호구포로 924,-,중개거래,인천 남동구,23.12.20
6085,인천광역시 남동구 만수동,983-1,983,1,삼환1단지,43.55,202310,24,"14,500",106,6,-,-,1989,인주대로 857,-,중개거래,인천 남동구,23.12.29
6086,인천광역시 남동구 만수동,1042,1042,0,광명아파트,84.38,202310,23,"28,000",101,15,-,-,1991,담방로21번길 24,-,중개거래,인천 남동구,23.12.22
6087,인천광역시 남동구 만수동,1018,1018,0,대동,63.22,202310,23,"22,250",105,10,-,-,1992,장승남로33번길 21,-,중개거래,인천 남동구,23.12.22
6088,인천광역시 남동구 만수동,13,13,0,만수주공4단지,54.9,202310,23,"25,200",401,6,-,-,1987,백범로124번길 126,-,중개거래,인천 남동구,23.12.15
6089,인천광역시 남동구 만수동,1113,1113,0,주공11단지,49.65,202310,23,"17,500",1111,5,-,-,1997,만수서로105번길 40-18,-,중개거래,인천 남동구,24.01.17
6090,인천광역시 남동구 만수동,17,17,0,만수주공5단지,41.3,202310,23,"20,000",502,3,-,-,1987,백범로124번길 127,-,직거래,-,23.10.25
6091,인천광역시 남동구 만수동,983-1,983,1,삼환1단지,59.05,202310,21,"21,000",-,5,-,-,1989,인주대로 857,-,중개거래,인천 남동구,-
6092,인천광역시 남동구 만수동,1115-1,1115,1,포레시안,84.95,202310,21,"45,500",107,20,-,-,2011,만수서로 55,-,중개거래,인천 남동구,23.12.14
6093,인천광역시 남동구 만수동,1042,1042,0,광명아파트,84.38,202310,21,"29,000",107,15,-,-,1991,담방로21번길 24,-,중개거래,인천 남동구,24.01.18
6094,인천광역시 남동구 만수동,1042,1042,0,광명아파트,84.38,202310,21,"28,000",101,5,-,-,1991,담방로21번길 24,-,중개거래,인천 남동구,24.01.31
6095,인천광역시 남동구 만수동,1005,1005,0,주공8단지,38.64,202310,21,"11,900",806,7,-,-,1989,담방로 105,-,중개거래,인천 남동구,23.11.17
6096,인천광역시 남동구 만수동,1005,1005,0,주공8단지,44.94,202310,21,"14,050",808,12,-,-,1990,담방로 105,-,중개거래,인천 남동구,23.11.30
6097,인천광역시 남동구 만수동,905,905,0,효성상아,78.1,202310,20,"32,800",7,10,-,-,1990,백범로227번길 76,-,중개거래,인천 남동구,24.01.31
6098,인천광역시 남동구 만수동,29,29,0,만수주공1단지,39.72,202310,20,"18,900",120,5,-,-,1986,만수로 14-25,-,중개거래,인천 남동구,24.01.15
6099,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202310,20,"33,000",111,18,-,-,2000,호구포로 924,-,중개거래,인천 남동구,24.01.19
